User_Id,Location,Age,Place_Id,Place_Ratings,Place_Name,Description,Category,City,Price,Rating,Time_Minutes,Coordinate,Lat,Long,Age_Group,visit_count,price_range
9,"Surabaya, Jawa Timur",38,416,4,Keraton Surabaya,"Kawasan yang berjuluk Kampung Keraton ini terdiri dari empat gang. Gang ini rata-rata berukuran sempit, lebarnya 2 hingga 3 meter. Saking sempitnya, pengendara sepeda motor terkadang turun dari kendaraan dan harus berjalan kaki. Sementara, panjang jalan sekitar 200 meter. Memang, tak banyak sisa peninggalan Keraton Surabaya ini. Yang tampak kini adalah sisa bangunan peninggalan kolonial Belanda. Kampung Keraton saat ini merupakan salah satu kawasan perdagangan yang sangat ramai di Surabaya, utamanya di Jalan Kramat Gantung. Segala macam kebutuhan rumah tangga dijual di jalan ini.",Budaya,Surabaya,0,4.4,0.0,"{'lat': -7.256755299999998, 'lng': 112.7942203}",-7.2567553,112.7942203,36-50,7,Murah
10,"Bekasi, Jawa Barat",39,405,3,Surabaya North Quay,"Surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata. Berbagai tempat belanja dari tradisional hingga modern ada di Ibukota Jawa Timur ini. Namun, apakah tidak bosan wisata belanja saja di Surabaya? Jika bosan, datanglah ke Surabaya North Quay, objek wisata baru di Surabaya. Surabaya North Quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar. Namun, tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga Surabaya dan sekitarnya. Bahkan, tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan. Lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini, menjadi daya tarik utamanya.",Taman Hiburan,Surabaya,50000,4.4,0.0,"{'lat': -7.1968193, 'lng': 112.7324578}",-7.1968193,112.7324578,36-50,1,Sedang
11,"Yogyakarta, DIY",20,430,3,Atlantis Land Surabaya,"Sejak diresmikan pada bulan Desember 2017, Atlantis Land Kenjeran Surabaya sudah sukses mendatangkan banyak pengunjung. Taman wisata air ini menjadi taman air terbesar di Kota Surabaya. Lokasinya terletak satu wilayah dengan Kenjeran Park, atau familiar disebut Ken Park. Tepatnya di Jalan Pantai Ria Kenjeran, Sukolilo Baru, Bulak, Surabaya, Jawa Timur. Taman wisata air ini memiliki luas sekitar 15 hektar dengan desain asli milik arsitek Australia. Tema yang diambil untuk taman wisata air ini adalah istana bawah laut. Dengan tema tersebut, gerbang masuk Atlantis Land Kenjeran Surabaya memiliki dinding bangunan utama berwarna biru. Dinding utama tersebut dihiasi dengan garis-garis menyerupai ombak berwarna putih. Atapnya berwarna kuning kecokelatan dan menjulang tinggi bagai istana. Di kedua sisi bangunan utama, terdapat bangunan berdinding cokelat dengan ornamen belahan kayu. Bangunan ini memberi kesan bagaikan kapal pesiar yang belum rampung dibuat. Sebuah patung neptunus berwarna kuning juga terlihat menghiasi salah satu sudut tembok taman ini. Dekorasi yang ada di Atlantis Land Kenjeran akan memberi suasana bagaikan berada di sebuah kastil.",Taman Hiburan,Surabaya,125000,4.4,120.0,"{'lat': -7.2516189, 'lng': 112.8009694}",-7.2516189,112.8009694,18-25,2,Mahal
11,"Yogyakarta, DIY",20,406,4,Kebun Bibit Wonorejo,"Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.",Cagar Alam,Surabaya,0,4.4,30.0,"{'lat': -7.312365499999999, 'lng': 112.7889021}",-7.3123655,112.7889021,18-25,2,Murah
12,"Bogor, Jawa Barat",37,429,3,House of Sampoerna,"House of Sampoerna adalah sebuah museum tembakau dan markas besar Sampoerna yang terletak di Surabaya. Gaya arsitektur dari bangunan utamanya yang dipengaruhi oleh gaya kolonial Belanda dibangun pada 1862 dan sekarang menjadi situs sejarah. Sebelumnya dipakai sebagai panti asuhan yang diurus oleh Belanda, tempat tersebut dibeli pada 1932 oleh Liem Seeng Tee‚ pendiri Sampoerna‚ dengan tujuan dipakai sebagai fasilitas produksi rokok besar pertama Sampoerna.",Budaya,Surabaya,0,4.6,30.0,"{'lat': -7.230817300000001, 'lng': 112.7342344}",-7.2308173,112.7342344,36-50,2,Murah
12,"Bogor, Jawa Barat",37,402,3,Food Junction Grand Pakuwon,"Food Junction Grand Pakuwon sebetulnya merupakan suatu pujasera dengan konsep yang sedikit berbeda dengan tempat lainnya. Tempatnya yang terletak di area Tandes, Surabaya Barat (strategis dengan suasana romantis dan unik) dimana jika dari arah pusat kota hanya membutuhkan waktu 20 menit untuk sampai ke lokasi. Sehingga tidak heran apabila banyak warga Surabaya yang menghabiskan waktu sore hari ditempat ini.",Pusat Perbelanjaan,Surabaya,0,4.5,120.0,"{'lat': -7.251022000000003, 'lng': 112.6620053}",-7.251022,112.6620053,36-50,2,Murah
13,"Depok, Jawa Barat",18,398,2,Taman Buah Surabaya,"Wisata Taman Buah Undaan di Surabaya adalah salah satu tempat wisata yang berada di blok m suturejo utara, kabupaten surabaya, provinsi jawa timur, negara indonesia. Wisata Taman Buah Undaan di Surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan. Tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari. Wisata Taman Buah Undaan di Surabaya memiliki pesona keindahan yang sangat menarik untuk dikunjungi. Sangat di sayangkan jika anda berada di kota surabaya tidak mengunjungi wisata taman yang mempunyai keindahan yang tiada duanya tersebut. Wisata Taman Buah Undaan di Surabaya sangat cocok untuk mengisi kegiatan liburan anda, apalagi saat liburan panjang seperti libur nasional, ataupun hari ibur lainnya. Keindahan Wisata Taman Buah Undaan di Surabaya ini sangatlah baik bagi anda semua yang berada di dekat atau di kejauhan untuk merapat mengunjungi tempat Wisata Taman Buah Undaan di Surabaya di kota surabaya.",Taman Hiburan,Surabaya,0,4.1,30.0,"{'lat': -7.266213899999999, 'lng': 112.795281}",-7.2662139,112.795281,18-25,5,Murah
13,"Depok, Jawa Barat",18,398,2,Taman Buah Surabaya,"Wisata Taman Buah Undaan di Surabaya adalah salah satu tempat wisata yang berada di blok m suturejo utara, kabupaten surabaya, provinsi jawa timur, negara indonesia. Wisata Taman Buah Undaan di Surabaya adalah tempat wisata yang ramai dengan wisatawan pada hari biasa maupun hari liburan. Tempat ini sangat indah dan bisa memberikan sensasi yang berbeda dengan aktivitas kita sehari hari. Wisata Taman Buah Undaan di Surabaya memiliki pesona keindahan yang sangat menarik untuk dikunjungi. Sangat di sayangkan jika anda berada di kota surabaya tidak mengunjungi wisata taman yang mempunyai keindahan yang tiada duanya tersebut. Wisata Taman Buah Undaan di Surabaya sangat cocok untuk mengisi kegiatan liburan anda, apalagi saat liburan panjang seperti libur nasional, ataupun hari ibur lainnya. Keindahan Wisata Taman Buah Undaan di Surabaya ini sangatlah baik bagi anda semua yang berada di dekat atau di kejauhan untuk merapat mengunjungi tempat Wisata Taman Buah Undaan di Surabaya di kota surabaya.",Taman Hiburan,Surabaya,0,4.1,30.0,"{'lat': -7.266213899999999, 'lng': 112.795281}",-7.2662139,112.795281,18-25,5,Murah
13,"Depok, Jawa Barat",18,422,4,Monumen Jalesveva Jayamahe,"Monumen Jalesveva Jayamahe atau Monjaya adalah sebuah monumen yang terletak di Kota Surabaya, Jawa Timur. Monumen ini menggambarkan sosok Perwira TNI Angkatan Laut berbusana Pakaian Dinas Upacara (PDU) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut Indonesia siap berjaya. Patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. Monumen Jalesveva Jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa Indonesia.Monumen Jalesveva Jayamahe ini juga sesuai dengan motto angkatan laut Jalesveva Jayamahe yang berarti, Di Laut Kita Berjaya. Monumen ini dibangun pada tahun 1993 oleh Pemimpin Kepala Staf TNI Angkatan Laut Maritim Indonesia yang kemudian dilanjutkan dengan Laksamana TNI Muhamad Arifin dan dirancang oleh I Nyoman Nuarta. Selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar.",Budaya,Surabaya,0,4.6,15.0,"{'lat': -7.195474799999999, 'lng': 112.7395206}",-7.1954748,112.7395206,18-25,5,Murah
13,"Depok, Jawa Barat",18,437,5,Gereja Perawan Maria Tak Berdosa Surabaya,"Gereja Katolik Kelahiran Santa Perawan Maria merupakan salah satu gereja tua di kota Surabaya, Jawa Timur, Indonesia. Berlokasi di Jalan Kepanjen, Surabaya, bangunan religius ini berdampingan dengan gedung SMA Katolik Frateran Surabaya.",Tempat Ibadah,Surabaya,10000,4.8,0.0,"{'lat': -7.2420758, 'lng': 112.7368158}",-7.2420758,112.7368158,18-25,5,Murah
13,"Depok, Jawa Barat",18,406,2,Kebun Bibit Wonorejo,"Meskipun namanya kebun bibit, namun kawasan ini rasanya lebih cocok disebut sebagai taman. Kawasan Kebun Bibit Wonorejo ini terbagi menjadi 2 bagian, yaitu Taman Aktif dan Taman Pasif yang total keduanya mempunyai luas sebesar 5.9 hektare. Cuaca panas yang bikin gerah memang paling enak didinginkan dengan berkunjung ke tempat adem. Selain mall, taman kota di Surabaya seperti Kebun Bibit Wonorejo ini juga pilihan yang tepat. Pengunjung akan dimanjakan dengan udara sejuk. Hal ini karena banyaknya pepohonan yang menjulang tinggi.",Cagar Alam,Surabaya,0,4.4,30.0,"{'lat': -7.312365499999999, 'lng': 112.7889021}",-7.3123655,112.7889021,18-25,5,Murah
14,"Jakarta Pusat, DKI Jakarta",26,422,4,Monumen Jalesveva Jayamahe,"Monumen Jalesveva Jayamahe atau Monjaya adalah sebuah monumen yang terletak di Kota Surabaya, Jawa Timur. Monumen ini menggambarkan sosok Perwira TNI Angkatan Laut berbusana Pakaian Dinas Upacara (PDU) lengkap dengan pedang kehormatan yang sedang menerawang ke arah laut, serasa siap menantang gelombang dan badai di lautan, begitu pula yang ingin di perlihatkan bahwa angkatan laut Indonesia siap berjaya. Patung tersebut berdiri di atas bangunan dan tingginya mencapai 30,6 meter. Monumen Jalesveva Jayamahe menggambarkan generasi penerus bangsa yang yakin dan optimis untuk mencapai cita-cita bangsa Indonesia.Monumen Jalesveva Jayamahe ini juga sesuai dengan motto angkatan laut Jalesveva Jayamahe yang berarti, Di Laut Kita Berjaya. Monumen ini dibangun pada tahun 1993 oleh Pemimpin Kepala Staf TNI Angkatan Laut Maritim Indonesia yang kemudian dilanjutkan dengan Laksamana TNI Muhamad Arifin dan dirancang oleh I Nyoman Nuarta. Selain sebagai monumen, bangunan ini juga difungsikan sebagai mercusuar bagi kapal-kapal yang ada di laut sekitar.",Budaya,Surabaya,0,4.6,15.0,"{'lat': -7.195474799999999, 'lng': 112.7395206}",-7.1954748,112.7395206,26-35,3,Murah
14,"Jakarta Pusat, DKI Jakarta",26,396,2,Monumen Kapal Selam,"Monumen Kapal Selam, atau disingkat Monkasel, adalah sebuah museum kapal selam yang terdapat di Embong Kaliasin, Genteng, Surabaya. Terletak di pusat kota, monumen ini sebenarnya merupakan kapal selam KRI Pasopati 410, salah satu armada Angkatan Laut Republik Indonesia buatan Uni Soviet tahun 1952. Kapal selam ini pernah dilibatkan dalam Pertempuran Laut Aru untuk membebaskan Irian Barat dari pendudukan Belanda.\nKapal selam ini kemudian dibawa ke darat dan dijadikan monumen untuk memperingati keberanian pahlawan Indonesia. Monkasel berada di Jalan Pemuda, tepat di sebelah Plaza Surabaya. Selain interior kapal selam, di sini juga diadakan pemutaran film tentang proses peperangan yang terjadi di Laut Aru. Jika ingin mengunjungi tempat wisata ini, maka akan ditemani oleh seorang pemandu lokal yang terdapat di sana.\nAda cerita unik di balik hadirnya monumen Kapal Selam ini. Pada suatu malam Pak Drajat Budiyanto yang merupakan mantan KKM KRI Pasopati 410 (buatan Rusia) ini dan juga mantan KKM KRI Cakra 401 (buatan Jerman Barat), bermimpi diperintahkan oleh KSAL pada waktu itu untuk membawa kapal selam ini melayari Kali Mas. Ternyata mimpi itu menjadi kenyataan. Dia ditugaskan untuk memajang kapal selam di samping Surabaya Plaza. Caranya dengan memotong kapal selam ini menjadi beberapa bagian, kemudian diangkut ke darat, dan dirangkai dan disambung kembali menjadi kapal selam yang utuh.",Budaya,Surabaya,15000,4.4,30.0,"{'lat': -7.2654304, 'lng': 112.7503052}",-7.2654304,112.7503052,26-35,3,Murah
14,"Jakarta Pusat, DKI Jakarta",26,435,5,Taman Air Mancur Menari Kenjeran,"Air mancur menari atau dancing fountain juga ada di kawasan jembatan kenjeran Surabaya. Air mancur ini di buat bersamaan dengan pembuatan jembatan kenjeran, di resmikan pada tanggal 9 juli 2016 lalu. Sejak diresmikannya air mancur dan jembatan yang membentang di atas laut dengan panjang 800 meter ini menjadi tujuan wisata bagi warga Surabaya dan sekitarnya. Dancing fountain yang indah tidak lepas dari komponen-komponen yang bekerja di dalamnya seperti nozzle sebagai tempat keluarnya air, dari nozzle inilah semburan air bisa berubah ubah. Air yang keluar di dorong oleh pompa air mancur yang mendorong dari tempat rendah ke tempat lebih tinggi. Pemilihan lampu yang tepat akan menambah kualitas pencahayaan lebih terang, sebaiknya menggunakan underwater led atau waterproof led karena lampu ini bersifat tahan air. Tentu akan menambah tampilan air mancur menari lebih memikat.",Taman Hiburan,Surabaya,0,4.4,45.0,"{'lat': -7.2752955, 'lng': 112.7549381}",-7.2752955,112.7549381,26-35,3,Murah
15,"Jakarta Timur, DKI Jakarta",34,435,3,Taman Air Mancur Menari Kenjeran,"Air mancur menari atau dancing fountain juga ada di kawasan jembatan kenjeran Surabaya. Air mancur ini di buat bersamaan dengan pembuatan jembatan kenjeran, di resmikan pada tanggal 9 juli 2016 lalu. Sejak diresmikannya air mancur dan jembatan yang membentang di atas laut dengan panjang 800 meter ini menjadi tujuan wisata bagi warga Surabaya dan sekitarnya. Dancing fountain yang indah tidak lepas dari komponen-komponen yang bekerja di dalamnya seperti nozzle sebagai tempat keluarnya air, dari nozzle inilah semburan air bisa berubah ubah. Air yang keluar di dorong oleh pompa air mancur yang mendorong dari tempat rendah ke tempat lebih tinggi. Pemilihan lampu yang tepat akan menambah kualitas pencahayaan lebih terang, sebaiknya menggunakan underwater led atau waterproof led karena lampu ini bersifat tahan air. Tentu akan menambah tampilan air mancur menari lebih memikat.",Taman Hiburan,Surabaya,0,4.4,45.0,"{'lat': -7.2752955, 'lng': 112.7549381}",-7.2752955,112.7549381,26-35,3,Murah
15,"Jakarta Timur, DKI Jakarta",34,434,2,Taman Bungkul,"Taman Bungkul adalah taman wisata kota yang terletak di pusat kota Surabaya, tepatnya di Jalan Raya Darmo. Taman ini berdiri di area seluas 900 meter persegi. Dilengkapi berbagai fasilitas penunjang, seperti amfiteater berdiameter 33 meter, lajur joging, lahan papan luncur, taman bermain anak-anak, air mancur, dan pujasera. Selain itu, taman ini juga dilengkapi akses internet nirkabel yang terbuka untuk umum sehingga siapapun bisa mengakses internet selama di taman ini. Letaknya yang berada di jantung Kota Surabaya membuat taman ini tidak hanya berfungsi sebagai lahan hijau saja, tetapi juga sebagai destinasi wisata yang populer di Surabaya.",Taman Hiburan,Surabaya,0,4.6,0.0,"{'lat': -7.291346799999999, 'lng': 112.7398218}",-7.2913468,112.7398218,26-35,3,Murah
15,"Jakarta Timur, DKI Jakarta",34,417,3,Klenteng Sanggar Agung,"Kelenteng Sanggar Agung atau Klenteng Hong San Tang adalah sebuah klenteng di Kota Surabaya. Alamatnya berada di Jalan Sukolilo Nomor 100, Pantai Ria Kenjeran, Surabaya. Kuil ini, selain menjadi tempat ibadah bagi pemeluk Tridharma, juga menjadi tempat tujuan wisata bagi para wisatawan. Klenteng ini dibuka pada tahun 1999.\nCiri khas dari klenteng ini adalah sebuah patung Kwan Im setinggi 20 meter yang terletak di tepi laut. Klenteng ini dipersembahkan kepada Nan Hai Guan Shi Yin Pu Sa atau Bodhisatwa Kwan Im Laut Selatan. Patung ini dibangun setelah seorang karyawan Sanggar Agung melihat sesosok wanita berjubah putih berjalan di atas air pada saat ia sedang menutup Klenteng di malam hari. Penampakan tersebut dipercaya sebagai penampakan Kwan Im sendiri. Ikon lain dari Sanggar Agung adalah patung Phra Phrom raksasa berlapis emas.",Budaya,Surabaya,10000,4.5,0.0,"{'lat': -7.246944, 'lng': 112.802222}",-7.246944,112.802222,26-35,3,Murah
16,"Bekasi, Jawa Barat",40,434,3,Taman Bungkul,"Taman Bungkul adalah taman wisata kota yang terletak di pusat kota Surabaya, tepatnya di Jalan Raya Darmo. Taman ini berdiri di area seluas 900 meter persegi. Dilengkapi berbagai fasilitas penunjang, seperti amfiteater berdiameter 33 meter, lajur joging, lahan papan luncur, taman bermain anak-anak, air mancur, dan pujasera. Selain itu, taman ini juga dilengkapi akses internet nirkabel yang terbuka untuk umum sehingga siapapun bisa mengakses internet selama di taman ini. Letaknya yang berada di jantung Kota Surabaya membuat taman ini tidak hanya berfungsi sebagai lahan hijau saja, tetapi juga sebagai destinasi wisata yang populer di Surabaya.",Taman Hiburan,Surabaya,0,4.6,0.0,"{'lat': -7.291346799999999, 'lng': 112.7398218}",-7.2913468,112.7398218,36-50,3,Murah
16,"Bekasi, Jawa Barat",40,414,5,Jembatan Merah,"Jembatan Merah merupakan salah satu monumen sejarah di Surabaya, Jawa Timur yang dibiarkan seperti adanya: sebagai jembatan. Jembatan yang menjadi salah satu judul lagu ciptaan Gesang ini, semasa zaman VOC dahulu dinilai penting karena menjadi sarana perhubungan paling vital melewati Kalimas menuju Gedung Karesidenan Surabaya, yang sudah tidak berbekas lagi.\nKawasan Jembatan Merah merupakan daerah perniagaan yang mulai berkembang sebagai akibat dari Perjanjian Paku Buwono II dari Mataram dengan VOC pada 11 November 1743. Dalam perjanjian itu sebagian daerah pantai utara, termasuk Surabaya, diserahkan penguasaannya kepada VOC. Sejak saat itulah Surabaya berada sepenuhnya dalam kekuasaan Belanda. Kini, posisinya sebagai pusat perniagaan terus berlangsung. Di sekitar jembatan terdapat indikator-indikator ekonomi, termasuk salah satunya Plaza Jembatan Merah.\nPerubahan fisiknya terjadi sekitar tahun 1890-an, ketika pagar pembatasnya dengan sungai diubah dari kayu menjadi besi. Kini kondisi jembatan yang menghubungkan Jalan Rajawali dan Jalan Kembang Jepun di sisi utara Surabaya itu, hampir sama persis dengan jembatan lainnya. Pembedanya hanyalah warna merah.",Budaya,Surabaya,0,4.5,30.0,"{'lat': -7.2367447, 'lng': 112.7383009}",-7.2367447,112.7383009,36-50,3,Murah
16,"Bekasi, Jawa Barat",40,413,4,Museum TNI AL Loka Jala Crana,"Museum Loka Jala Crana berdiri pada tanggal 19 September 1969 oleh Ibu R. Mulyadi, isteri panglima Angkatan Laut Laksamana R. Moeljadi, dengan nama Museum Akabri Laut. Pada tahun 1973, tepatnya pada tanggal 10 Juli 1973, statusnya ditingkatkan menjadi Museum TNI Angkatan Laut. Selanjutnya tanggal 6 Oktober 1979 namanya berubah kembali menjadi Museum TNI Angkatan Laut Loka Jala Crana. Loka jala Crana berarti tempat untuk menyimpan, mengabadikan dan menyajikan peralatan atau sarana yang dipergunakan oleh TNI Angkatan Laut. Di dalam museum ini terdapat beberapa koleksi peralatan pertempuran Angkatan Laut, disamping itu juga satu koleksi berupa planetarium dan astronavigasi. Museum ini menyuguhkan dan menyelamatkan objek benda-benda bersejarah yang pernah dimiliki serta dipakai oleh prajurit-prajurit TNI Angkatan Laut sejak dari zaman revolusi fisik hingga saat ini, di antaranya berupa berbagai jenis meriam kapal perang, pesawat, helikopter, artileri medan, replica KRI Dewaruci. Ada juga benda bersejarah lain seperti meriam kapal ""HRMS De Zeven Provencien“.",Budaya,Surabaya,2000,4.5,0.0,"{'lat': -7.227185, 'lng': 112.718997}",-7.227185,112.718997,36-50,3,Murah
